frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
181,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,587.0,616.0,611.0
182,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
183,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
184,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
185,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
186,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
187,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
188,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
189,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
190,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
191,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
192,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
193,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
194,640,73,,,627,63,,,591,75,604,146,599,154,,,632,264,,,657,349,624,318,617,324,641,453,625,464,632.0,586.0,616.0,611.0
195,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
196,640,73,,,627,63,,,591,75,604,146,599,154,,,632,264,,,657,349,624,318,617,324,641,453,625,464,632.0,586.0,616.0,611.0
197,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,657,349,624,318,617,324,641,453,625,464,632.0,586.0,616.0,611.0
198,640,73,,,627,63,,,591,75,604,146,599,154,,,632,264,,,656,349,624,318,617,324,641,453,625,464,632.0,586.0,616.0,611.0
199,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,656,349,624,318,617,324,641,453,625,464,632.0,586.0,616.0,611.0
200,640,73,,,627,63,,,591,75,604,146,599,154,,,632,264,,,657,349,624,318,617,324,641,453,625,464,632.0,586.0,616.0,611.0
201,640,73,,,627,63,,,591,75,605,146,599,154,,,632,264,,,656,349,624,318,616,324,641,453,625,464,632.0,586.0,616.0,611.0
202,640,73,,,627,63,,,591,75,604,146,599,154,,,632,264,,,657,349,624,318,617,324,641,453,625,464,632.0,586.0,616.0,611.0
203,640,73,,,627,63,,,591,75,603,146,600,154,,,632,265,,,657,350,623,318,617,324,641,453,626,464,632.0,586.0,616.0,612.0
204,640,73,,,627,63,,,591,75,604,146,600,154,,,632,265,,,657,350,623,318,617,324,641,453,626,464,632.0,586.0,616.0,611.0
205,640,73,,,627,63,,,591,75,603,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
206,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
207,640,73,,,627,64,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,626,464,632.0,586.0,616.0,611.0
208,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
209,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
210,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
211,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
212,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
213,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
214,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
215,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
216,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
217,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
218,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,587.0,616.0,611.0
219,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
220,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
221,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,626,464,632.0,586.0,616.0,611.0
222,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,625,464,632.0,586.0,616.0,611.0
223,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,626,464,632.0,586.0,616.0,611.0
224,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,640,453,626,464,632.0,587.0,616.0,611.0
225,640,73,,,627,63,,,591,75,604,146,600,154,,,632,264,,,657,350,623,318,617,324,641,453,626,464,632.0,587.0,616.0,611.0
226,640,73,,,627,64,,,591,75,603,145,600,154,,,632,264,,,657,350,623,318,617,324,640,453,626,464,632.0,586.0,616.0,611.0
227,640,74,,,627,63,,,592,75,602,146,599,155,,,631,266,,,655,349,623,317,617,324,641,454,625,466,632.0,586.0,619.0,608.0
228,640,74,,,627,63,,,592,75,602,146,599,155,,,631,266,,,655,348,623,317,617,324,641,453,625,466,632.0,586.0,619.0,608.0
229,640,74,,,627,63,,,592,75,602,146,598,155,,,631,266,,,655,349,624,317,617,324,641,454,625,466,632.0,586.0,619.0,608.0
230,640,74,,,627,64,,,592,75,602,146,599,155,,,631,266,,,655,349,623,318,617,324,641,453,624,466,632.0,585.0,619.0,608.0
231,640,74,,,627,64,,,592,75,601,146,599,155,,,631,265,,,654,348,623,317,617,324,640,453,624,466,632.0,586.0,619.0,608.0
232,639,73,,,627,63,,,593,73,601,143,599,153,,,631,264,,,654,346,624,316,618,324,638,452,624,464,631.0,582.0,616.0,608.0
233,640,75,,,627,64,,,592,75,601,146,599,155,,,631,265,,,654,348,623,317,617,324,640,453,623,466,632.0,585.0,619.0,608.0
234,640,75,,,628,65,,,592,75,603,145,599,154,,,631,263,,,656,348,623,317,616,323,639,452,624,464,632.0,585.0,617.0,611.0
235,640,75,,,628,65,,,592,75,604,145,598,154,,,631,263,,,656,348,623,317,616,323,638,452,623,463,632.0,585.0,618.0,610.0
236,640,75,,,628,65,,,592,75,606,145,598,154,,,631,263,,,655,348,624,317,615,324,638,452,622,463,632.0,584.0,618.0,610.0
237,641,75,,,628,65,,,592,76,605,146,598,154,,,631,263,,,656,350,624,317,615,324,638,452,622,463,632.0,586.0,619.0,610.0
238,642,75,,,629,65,,,592,75,607,146,597,154,,,630,264,,,655,350,624,317,614,324,638,451,621,463,633.0,586.0,620.0,609.0
239,643,75,,,630,65,,,593,75,608,146,598,154,,,630,264,,,654,350,624,317,614,324,638,452,621,463,632.0,586.0,620.0,608.0
240,645,76,,,633,65,,,596,74,609,146,598,154,,,630,265,,,654,351,624,318,614,324,637,451,621,462,632.0,584.0,620.0,607.0
241,647,76,,,635,65,,,598,74,611,146,599,154,,,630,265,,,652,351,624,316,613,323,636,449,619,462,634.0,581.0,621.0,605.0
242,649,76,,,638,66,,,601,74,612,146,600,154,,,629,265,,,651,352,624,316,613,322,636,450,620,462,633.0,583.0,622.0,606.0
243,652,78,,,642,66,,,606,73,615,147,600,154,,,630,267,,,649,353,627,316,612,322,638,451,617,464,634.0,584.0,623.0,604.0
244,657,79,,,646,66,,,610,73,618,147,602,154,,,631,267,,,650,356,627,317,612,322,639,451,618,464,634.0,585.0,624.0,605.0
245,661,80,,,651,67,,,616,73,623,148,604,154,,,631,267,,,650,359,627,317,610,322,639,452,619,464,633.0,586.0,622.0,606.0
246,665,76,,,655,66,,,622,72,623,144,612,150,,,629,267,,,647,357,621,315,611,319,632,449,619,460,632.0,581.0,616.0,606.0
247,669,79,,,660,68,,,627,73,625,145,614,150,,,629,269,,,647,361,619,316,609,321,632,450,618,461,633.0,581.0,616.0,607.0
248,674,82,,,666,71,,,633,74,627,145,617,150,,,630,269,,,648,359,618,315,608,319,634,451,621,461,633.0,582.0,615.0,608.0
249,679,87,,,671,73,,,638,74,635,147,615,152,,,632,272,,,650,363,622,319,604,323,636,453,620,461,632.0,584.0,617.0,607.0
250,684,88,,,675,74,,,641,76,637,147,620,151,,,632,273,,,649,360,619,317,602,320,634,450,621,457,632.0,584.0,617.0,606.0
251,688,91,,,679,78,,,646,78,638,148,624,152,,,633,274,,,648,363,616,317,602,320,633,450,621,457,632.0,583.0,616.0,606.0
252,692,92,,,683,79,,,651,80,645,148,626,152,,,634,273,,,648,362,618,317,600,319,633,450,618,457,632.0,582.0,616.0,606.0
253,697,96,,,688,82,,,656,82,646,150,630,154,,,636,275,,,649,364,614,318,598,320,634,451,621,457,631.0,583.0,616.0,607.0
254,700,97,,,691,83,,,657,83,647,151,632,155,,,637,276,,,649,368,613,318,598,320,633,450,620,457,631.0,583.0,616.0,606.0
255,704,100,,,696,87,,,662,86,649,151,636,156,,,641,277,,,648,366,610,319,596,321,633,451,620,458,630.0,584.0,616.0,606.0
256,708,104,,,700,90,,,666,89,651,154,639,159,,,642,279,,,647,367,608,321,594,323,633,451,617,458,631.0,583.0,618.0,605.0
257,713,108,,,705,94,,,670,92,655,155,643,161,,,644,282,,,647,367,607,320,593,323,632,450,617,458,632.0,581.0,619.0,605.0
258,717,112,,,709,98,,,675,96,658,158,647,164,,,646,285,,,648,373,604,320,592,323,633,451,620,458,632.0,581.0,620.0,605.0
259,723,117,,,715,103,,,680,99,667,161,649,164,,,647,285,,,646,371,609,320,590,322,638,449,617,457,633.0,578.0,622.0,604.0
260,725,121,,,719,107,,,686,101,678,165,649,166,,,646,284,,,646,367,612,321,587,321,645,448,618,457,635.0,578.0,621.0,603.0
261,727,127,,,723,111,,,689,99,673,170,643,169,,,646,289,,,650,378,616,325,589,325,652,465,623,467,,,615.0,602.0
262,731,130,,,727,114,,,694,102,673,172,646,171,,,646,290,,,649,377,610,326,587,325,645,465,626,466,,,617.0,601.0
263,734,135,,,730,119,,,698,107,677,176,647,174,,,647,292,,,648,380,614,325,585,327,674,446,626,463,,,609.0,594.0
264,737,137,,,734,122,,,703,111,679,180,647,181,,,646,296,,,647,384,616,324,582,330,691,412,628,460,664.0,543.0,608.0,588.0
265,739,142,,,737,126,,,706,113,681,180,648,180,,,647,297,,,647,385,615,324,581,330,695,405,633,454,668.0,537.0,609.0,584.0
266,742,146,,,739,131,,,708,117,681,180,651,182,,,647,300,,,647,387,611,324,579,330,692,408,632,452,663.0,541.0,607.0,584.0
267,744,148,,,741,133,,,710,120,686,182,654,182,,,647,303,,,646,394,608,322,576,329,694,393,637,448,653.0,528.0,618.0,583.0
268,746,153,,,743,137,,,712,124,687,185,656,185,,,648,306,,,646,398,609,323,576,330,694,396,634,454,656.0,530.0,619.0,585.0
269,746,160,,,744,144,,,715,128,686,189,659,188,,,650,307,,,645,399,606,325,575,331,694,402,629,462,658.0,532.0,615.0,588.0
270,750,164,,,748,148,,,717,131,689,193,660,192,,,651,312,,,646,402,603,327,572,333,694,403,632,465,659.0,532.0,613.0,590.0
271,752,169,,,750,152,,,718,134,692,196,661,195,,,652,317,,,645,411,602,328,570,334,693,411,632,469,659.0,541.0,613.0,595.0
272,753,172,,,751,156,,,721,139,691,199,662,198,,,652,319,,,645,410,601,329,569,334,689,422,626,473,656.0,553.0,607.0,600.0
273,755,176,,,753,160,,,723,143,695,201,663,201,,,652,320,,,644,409,603,330,568,335,692,413,628,468,654.0,544.0,608.0,595.0
274,756,180,,,754,164,,,725,146,694,204,665,203,,,652,322,,,644,412,600,331,568,336,690,421,622,474,656.0,554.0,604.0,602.0
275,756,185,,,755,169,,,727,151,690,206,669,207,,,654,327,,,646,418,591,332,565,337,683,431,625,474,654.0,562.0,602.0,604.0
276,759,190,,,758,175,,,730,157,691,210,670,212,,,655,331,,,646,424,588,333,562,338,683,428,626,469,654.0,559.0,600.0,600.0
277,761,194,,,759,180,,,731,162,694,211,670,215,,,655,335,,,646,431,588,333,561,339,680,430,624,475,651.0,562.0,602.0,607.0
278,760,199,,,760,184,,,733,166,694,213,672,217,,,657,337,,,647,430,584,333,558,339,673,431,620,473,646.0,561.0,599.0,606.0
279,763,202,,,761,187,,,729,170,696,218,679,221,668.0,328.0,660,337,,,648,426,580,330,557,336,685,413,624,470,651.0,551.0,611.0,598.0
280,764,206,,,762,191,,,731,175,694,220,678,224,666.0,329.0,661,341,,,647,423,578,332,555,339,686,412,628,467,657.0,543.0,609.0,590.0
281,762,212,,,761,197,,,731,178,691,222,677,227,664.0,333.0,659,347,,,647,432,573,336,554,342,676,428,630,472,,,604.0,591.0
282,763,218,,,764,203,,,736,184,686,220,681,233,,,660,359,,,655,446,572,337,565,345,646,445,629,462,,,592.0,570.0
283,764,222,,,764,207,,,737,187,690,229,677,235,,,659,358,,,649,452,566,339,548,344,668,441,630,467,,,597.0,584.0
284,764,227,,,764,212,,,734,193,687,232,678,238,,,660,360,,,650,458,560,341,547,345,669,445,643,466,,,619.0,579.0
285,764,234,,,764,219,,,734,197,690,232,678,241,,,661,362,,,649,458,562,338,546,344,676,439,643,465,646.0,553.0,618.0,577.0
286,765,239,,,765,224,,,736,203,691,243,678,247,,,662,369,,,652,465,557,342,541,345,669,445,647,463,645.0,556.0,637.0,577.0
287,766,246,,,766,230,,,737,210,692,247,680,253,,,663,378,,,655,477,552,343,539,346,646,460,635,468,,,639.0,585.0
288,767,251,,,768,237,,,741,220,698,250,685,263,,,666,394,,,662,500,568,353,556,359,642,460,628,466,,,629.0,583.0
289,771,260,,,773,246,,,745,227,696,253,680,266,,,664,391,,,656,488,568,359,554,366,638,461,628,472,,,,
290,772,266,,,774,252,,,746,233,697,257,683,268,,,664,394,,,655,489,570,363,559,367,632,469,625,475,,,,
291,770,269,,,770,255,,,741,236,695,268,685,274,,,663,394,,,654,491,546,347,534,349,642,473,637,478,635.0,585.0,629.0,598.0
292,767,277,,,769,261,,,744,243,686,270,685,284,,,666,402,,,655,494,551,354,547,361,640,466,638,478,626.0,580.0,619.0,597.0
293,766,283,,,768,268,,,746,248,684,272,686,288,,,666,407,,,654,502,545,357,544,365,646,463,644,477,626.0,579.0,621.0,599.0
294,769,291,,,770,278,,,745,261,690,283,688,299,,,669,423,,,657,516,555,368,551,376,640,467,641,479,611.0,574.0,605.0,592.0
295,766,297,,,767,284,,,743,268,692,290,688,305,,,672,432,,,661,524,561,373,555,380,646,468,644,480,605.0,581.0,597.0,599.0
296,769,302,,,768,287,,,740,266,688,293,686,301,,,662,424,,,653,520,540,361,533,364,652,474,652,482,628.0,585.0,620.0,601.0
297,767,307,,,769,293,,,741,271,682,295,686,308,,,663,429,,,649,516,537,364,534,372,657,462,656,485,623.0,569.0,627.0,595.0
298,763,314,,,767,300,,,747,278,673,296,686,315,,,666,436,,,652,528,538,380,544,389,649,467,656,475,619.0,582.0,632.0,593.0
299,768,321,,,771,307,,,746,286,685,302,691,323,646.0,403.0,666,444,,,645,527,541,381,542,394,646,462,657,495,609.0,558.0,616.0,597.0
300,767,328,,,772,313,,,749,290,676,301,688,327,644.0,400.0,668,449,,,645,540,543,378,549,393,640,463,654,489,606.0,570.0,615.0,595.0
301,768,332,,,772,317,,,750,293,676,313,689,335,,,668,454,,,655,544,532,371,537,382,642,478,647,486,623.0,585.0,631.0,600.0
302,768,338,,,772,323,,,751,301,675,319,690,341,,,670,456,,,655,543,527,375,535,385,643,476,655,479,621.0,581.0,633.0,583.0
303,768,342,,,773,327,,,751,305,677,326,689,345,,,670,453,,,647,536,532,383,539,392,644,472,658,480,617.0,578.0,629.0,579.0
304,767,346,,,773,331,,,753,309,677,326,690,346,,,670,452,,,644,532,532,384,539,394,643,474,656,485,617.0,577.0,627.0,582.0
305,767,347,,,773,333,,,753,310,678,329,690,345,,,669,451,,,643,531,532,387,539,396,642,476,657,482,616.0,580.0,628.0,581.0
306,767,345,,,773,331,,,753,310,678,327,690,347,,,669,452,,,645,534,532,385,538,395,642,472,656,481,617.0,576.0,628.0,580.0
307,768,344,,,774,330,,,753,309,678,327,690,346,,,669,451,,,645,532,531,385,538,395,642,471,657,479,617.0,576.0,628.0,578.0
308,768,344,,,773,330,,,753,308,677,327,690,345,,,669,450,,,647,533,531,386,538,395,641,471,656,479,617.0,575.0,628.0,577.0
309,767,344,,,773,329,,,752,307,676,326,689,345,,,669,452,,,647,534,531,385,538,394,640,472,654,481,617.0,576.0,628.0,580.0
310,767,343,,,773,329,,,752,307,676,326,689,346,,,668,453,,,647,537,531,385,538,395,640,471,654,482,617.0,574.0,626.0,580.0
311,767,344,,,772,329,,,751,307,676,327,689,347,,,669,454,,,646,539,532,387,539,397,638,472,653,484,617.0,575.0,627.0,582.0
312,766,344,,,772,329,,,751,307,676,328,689,347,,,669,455,,,645,542,531,388,539,398,639,474,654,483,616.0,578.0,627.0,581.0
313,766,344,,,771,329,,,750,306,675,327,688,346,,,668,456,,,645,541,531,390,538,399,639,475,655,483,615.0,579.0,628.0,580.0
314,766,344,,,771,329,,,750,306,677,328,687,345,,,667,456,,,646,543,532,391,537,400,639,475,655,483,616.0,578.0,627.0,581.0
315,766,343,,,771,328,,,750,306,678,328,687,345,,,667,456,,,646,545,532,393,537,402,641,476,655,483,615.0,579.0,626.0,581.0
316,766,343,,,771,328,,,749,306,677,328,686,345,,,666,457,,,646,545,532,393,536,402,641,475,656,482,615.0,579.0,626.0,581.0
317,765,343,,,770,328,,,749,306,678,328,685,346,,,666,458,,,647,548,533,394,536,403,642,475,655,483,615.0,579.0,625.0,582.0
318,765,342,,,770,327,,,748,306,676,329,685,346,,,665,458,,,647,549,531,396,536,404,641,477,655,484,614.0,580.0,625.0,582.0
319,765,342,,,769,327,,,748,305,675,328,684,345,,,665,457,,,646,546,532,395,537,404,641,475,655,484,614.0,579.0,626.0,582.0
320,764,342,,,769,327,,,747,305,674,328,683,346,,,665,459,,,646,549,531,395,536,404,643,475,656,483,613.0,579.0,624.0,581.0
321,764,342,,,768,327,,,747,305,674,327,683,345,,,665,458,,,647,548,532,396,536,405,643,476,657,482,614.0,580.0,624.0,580.0
322,764,341,,,768,326,,,747,305,675,327,682,344,,,665,457,,,647,549,532,395,536,404,643,475,656,482,614.0,580.0,624.0,581.0
323,763,341,,,768,326,,,747,305,674,327,682,345,,,664,458,,,648,551,532,396,535,405,643,476,657,483,613.0,580.0,623.0,581.0
324,763,341,,,768,326,,,747,305,677,327,682,344,,,664,459,,,647,550,533,395,535,404,644,476,655,483,613.0,581.0,623.0,583.0
325,763,341,,,768,326,,,747,305,676,326,682,345,,,664,460,,,647,551,533,394,535,404,644,476,656,484,613.0,581.0,623.0,583.0
326,763,341,,,768,326,,,747,305,676,327,681,345,,,664,459,,,646,549,533,394,535,404,644,477,655,483,613.0,581.0,624.0,582.0
