frame_id,person_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
497,0,"tensor([218.7316,  92.3425])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,0,"tensor([218.7338,  92.3436])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,0,"tensor([218.7337,  92.3436])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,0,"tensor([218.7348,  92.3429])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,0,"tensor([218.7349,  92.3428])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,0,"tensor([218.7436,  92.3349])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,0,"tensor([218.7524,  92.3447])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,0,"tensor([218.7388,  92.7114])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,0,"tensor([219.3649,  92.4323])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,0,"tensor([219.6028,  93.0029])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,0,"tensor([219.6563,  93.5443])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,0,"tensor([219.8562,  94.0834])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,0,"tensor([220.2678,  93.4315])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,0,"tensor([220.3331,  93.6008])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,0,"tensor([220.7941,  93.2314])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,0,"tensor([220.9590,  93.5272])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,0,"tensor([221.5829,  94.2594])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,0,"tensor([222.3250,  94.3193])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,0,"tensor([222.6631,  94.0162])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,0,"tensor([223.2406,  94.5983])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,0,"tensor([223.9391,  94.9227])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,0,"tensor([224.9151,  95.2298])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,0,"tensor([227.3935,  96.5445])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,0,"tensor([228.7752,  97.6666])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,0,"tensor([230.0506,  97.6096])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,0,"tensor([231.5550,  97.6858])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,0,"tensor([231.9036,  98.5344])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,0,"tensor([232.7813,  99.8577])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,0,"tensor([234.7932, 100.4729])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,0,"tensor([235.6469, 102.3644])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,0,"tensor([238.8059, 102.7873])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,0,"tensor([239.5365, 103.1295])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,0,"tensor([239.2772, 104.4347])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,0,"tensor([240.9781, 105.6698])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,0,"tensor([242.1093, 107.0704])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,0,"tensor([244.3148, 107.9028])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,0,"tensor([245.8552, 109.4948])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,0,"tensor([248.7980, 109.7836])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,0,"tensor([250.6187, 111.0756])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,0,"tensor([254.1807, 114.1155])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,0,"tensor([255.9055, 119.1130])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,0,"tensor([256.0591, 119.0992])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,0,"tensor([259.3883, 122.8240])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,0,"tensor([261.9619, 125.5260])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,0,"tensor([264.0273, 128.0999])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,0,"tensor([260.8426, 134.0254])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,0,"tensor([262.8992, 138.3422])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,0,"tensor([263.0216, 142.2284])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,0,"tensor([265.0186, 145.4957])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,0,"tensor([267.4434, 148.1336])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,0,"tensor([269.2227, 153.2906])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,0,"tensor([272.9405, 155.7114])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,0,"tensor([275.8297, 156.2617])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,0,"tensor([278.0298, 160.4235])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,0,"tensor([276.3825, 165.9367])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,0,"tensor([278.8346, 169.1565])","tensor([279.4002, 160.3495])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,0,"tensor([278.6888, 173.2240])","tensor([278.6252, 164.4835])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,0,"tensor([281.7480, 177.6434])","tensor([280.1221, 168.5426])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,0,"tensor([283.8977, 183.1849])","tensor([282.0367, 174.3554])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,0,"tensor([282.1116, 186.4437])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,0,"tensor([285.0793, 192.7536])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,0,"tensor([285.7375, 195.4013])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,0,"tensor([287.2074, 201.6082])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,0,"tensor([288.3642, 204.5492])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,0,"tensor([289.4303, 207.6952])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,0,"tensor([288.4931, 211.7181])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,0,"tensor([288.7961, 218.2490])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,0,"tensor([289.5142, 223.7159])","tensor([288.2806, 215.2673])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,0,"tensor([290.3759, 228.0992])","tensor([289.3661, 219.3169])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,0,"tensor([293.9909, 232.9656])","tensor([293.9201, 224.3030])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,0,"tensor([292.2611, 240.6267])","tensor([291.7413, 232.2461])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,0,"tensor([292.5999, 243.3511])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,0,"tensor([295.1586, 247.5609])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,0,"tensor([295.6489, 251.7364])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,0,"tensor([295.9836, 255.3378])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,0,"tensor([297.1542, 264.5905])","tensor([297.2756, 256.2177])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,0,"tensor([296.7073, 267.6173])","tensor([296.7756, 259.1437])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,0,"tensor([296.0543, 272.1359])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,0,"tensor([295.9890, 274.1666])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,0,"tensor([297.1532, 277.0263])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,0,"tensor([296.0038, 280.1454])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,0,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,0,"tensor([181.2272, 194.4167])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,0,"tensor([185.3605, 194.7886])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,0,"tensor([185.4286, 194.0028])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,0,"tensor([175.3567, 186.2216])","tensor([192.4043, 161.6141])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,0,"tensor([170.0793, 149.1457])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,0,"tensor([167.2682, 180.2084])","tensor([183.7675, 155.5619])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,0,"tensor([170.9821, 167.9113])","tensor([190.9161, 146.8314])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,0,"tensor([171.0225, 172.7177])","tensor([188.3954, 152.1923])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,0,"tensor([169.5877, 173.9159])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,0,"tensor([170.5487, 174.1120])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,0,"tensor([170.7686, 178.4803])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,0,"tensor([171.5899, 176.9397])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,0,"tensor([171.1036, 178.6368])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,0,"tensor([169.0762, 180.0100])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,0,"tensor([167.9156, 179.9643])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,0,"tensor([167.0225, 180.3730])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,0,"tensor([166.7762, 180.6034])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,0,"tensor([166.5424, 181.2276])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,0,"tensor([167.2511, 181.9446])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,0,"tensor([166.3981, 181.8830])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,0,"tensor([168.5316, 183.2733])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,0,"tensor([167.7794, 183.5233])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,0,"tensor([168.0326, 182.9247])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,0,"tensor([168.8665, 182.8225])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,0,"tensor([171.5531, 183.7467])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,0,"tensor([171.3664, 184.6983])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,0,"tensor([171.5334, 184.7458])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,0,"tensor([171.1286, 184.4286])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,0,"tensor([170.3868, 184.8246])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,0,"tensor([169.8775, 185.1889])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,0,"tensor([169.1292, 185.1648])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,0,"tensor([169.8393, 184.3862])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,0,"tensor([170.3640, 184.6206])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,0,"tensor([170.4757, 184.9290])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,0,"tensor([169.8289, 185.2215])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,0,"tensor([170.3405, 187.3204])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,0,"tensor([168.1779, 186.5770])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,0,"tensor([169.6612, 187.6906])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,0,"tensor([169.0418, 186.2233])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,0,"tensor([169.8388, 185.8335])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,0,"tensor([167.1702, 183.0658])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,0,"tensor([167.8972, 182.3035])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,0,"tensor([168.4566, 184.5588])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,0,"tensor([168.9512, 186.7204])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,0,"tensor([166.8899, 186.2634])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,0,"tensor([169.0816, 187.9895])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,0,"tensor([169.6666, 189.2036])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,0,"tensor([169.6868, 188.6746])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,0,"tensor([169.4835, 187.8620])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,0,"tensor([169.4234, 187.9299])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,0,"tensor([168.7553, 188.2468])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,0,"tensor([168.8221, 188.6744])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,0,"tensor([169.0461, 188.5970])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,0,"tensor([168.8594, 187.7538])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,0,"tensor([168.4819, 187.5396])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,0,"tensor([168.8014, 187.7565])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,0,"tensor([168.4208, 187.9877])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,0,"tensor([168.8880, 188.6935])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,0,"tensor([170.0446, 188.4877])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,0,"tensor([169.1926, 187.4136])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,0,"tensor([168.8805, 186.6509])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,0,"tensor([168.2533, 186.4265])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,0,"tensor([168.7449, 185.9844])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,0,"tensor([167.4013, 183.6717])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,0,"tensor([165.8055, 182.4314])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,0,"tensor([165.1853, 179.9128])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,0,"tensor([165.3018, 180.3064])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,0,"tensor([164.8067, 180.0173])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,0,"tensor([164.0975, 179.0004])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,0,"tensor([163.6349, 178.6478])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,0,"tensor([165.0576, 179.0058])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,0,"tensor([163.3911, 179.0059])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,0,"tensor([163.2942, 178.6076])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,0,"tensor([163.7676, 177.4604])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,0,"tensor([165.4105, 177.2486])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,0,"tensor([165.4546, 177.1508])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,0,"tensor([164.8643, 176.3606])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,0,"tensor([165.6021, 175.2863])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,0,"tensor([165.6116, 175.7177])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,0,"tensor([166.3425, 174.6317])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,0,"tensor([165.6833, 176.3655])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,0,"tensor([166.3558, 176.0451])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,0,"tensor([167.2305, 175.1715])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,0,"tensor([165.9722, 174.3688])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,0,"tensor([164.7672, 173.8683])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,0,"tensor([166.4254, 173.3026])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,0,"tensor([166.7439, 172.0468])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,0,"tensor([166.7847, 172.4183])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,0,"tensor([166.5247, 172.2427])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,0,"tensor([166.7231, 172.1550])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,0,"tensor([166.0296, 172.0545])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,0,"tensor([166.8815, 173.1062])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,0,"tensor([167.2417, 172.7132])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,0,"tensor([167.2874, 173.2461])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,0,"tensor([167.2895, 173.1839])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,0,"tensor([167.3397, 172.9333])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,0,"tensor([167.9609, 173.9472])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,0,"tensor([168.0018, 173.7070])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,0,"tensor([168.3343, 174.1915])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,0,"tensor([167.3966, 173.2457])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,0,"tensor([167.8142, 173.5180])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,0,"tensor([298.1981, 291.3348])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,1,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,0,"tensor([298.2046, 291.5507])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,1,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,0,"tensor([298.2410, 291.5984])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,1,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,0,"tensor([298.2278, 291.6356])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,1,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,0,"tensor([298.2432, 291.6647])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,1,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,0,"tensor([298.1433, 291.7863])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1,"tensor([0., 0.])","tensor([0., 0.])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
